date,category,sales,sales_capped
2025-07-23,Electronics,1277.89,1277.89
2025-07-24,Electronics,1221.93,1221.93
2025-07-25,Electronics,1287.41,1287.41
2025-07-26,Electronics,1563.47,1563.47
2025-07-27,Electronics,1637.54,1637.54
2025-07-28,Electronics,1201.36,1201.36
2025-07-29,Electronics,1214.1,1214.1
2025-07-30,Electronics,1287.42,1287.42
2025-07-31,Electronics,1325.79,1325.79
2025-08-01,Electronics,1259.07,1259.07
2025-08-02,Electronics,1525.59,1525.59
2025-08-03,Electronics,1563.05,1563.05
2025-08-04,Electronics,1225.04,1225.04
2025-08-05,Electronics,1370.44,1370.44
2025-08-06,Electronics,1312.34,1312.34
2025-08-07,Electronics,1336.16,1336.16
2025-08-08,Electronics,1280.34,1280.34
2025-08-09,Electronics,1550.43,1550.43
2025-08-10,Electronics,1656.8,1656.8
2025-08-11,Electronics,1481.3249999999998,1481.3249999999998
2025-08-12,Electronics,1305.85,1305.85
2025-08-13,Electronics,1271.86,1271.86
2025-08-14,Electronics,1340.64,1340.64
2025-08-15,Electronics,1256.06,1256.06
2025-08-16,Electronics,1650.64,1650.64
2025-08-17,Electronics,1565.52,1565.52
2025-08-18,Electronics,1228.24,1228.24
2025-08-19,Electronics,1323.32,1323.32
2025-08-20,Electronics,1312.56,1312.56
2025-08-21,Electronics,1409.57,1409.57
2025-08-22,Electronics,1281.61,1281.61
2025-08-23,Electronics,1632.58,1632.58
2025-08-24,Electronics,1566.97,1566.97
2025-08-25,Electronics,1196.05,1196.05
2025-08-26,Electronics,1204.77,1204.77
2025-08-27,Electronics,1342.89,1342.89
2025-08-28,Electronics,1248.07,1248.07
2025-08-29,Electronics,1389.91,1389.91
2025-08-30,Electronics,1747.97,1747.97
2025-08-31,Electronics,1650.39,1650.39
2025-09-01,Electronics,1433.13,1433.13
2025-09-02,Electronics,1351.17,1351.17
2025-09-03,Electronics,1409.01,1409.01
2025-09-04,Electronics,1332.02,1332.02
2025-09-05,Electronics,1487.0900000000001,1487.0900000000001
2025-09-06,Electronics,1642.16,1642.16
2025-09-07,Electronics,1741.64,1741.64
2025-09-08,Electronics,1334.85,1334.85
2025-09-09,Electronics,1358.93,1358.93
2025-09-10,Electronics,1409.09,1409.09
2025-09-11,Electronics,1386.04,1386.04
2025-09-12,Electronics,1584.4,1584.4
2025-09-13,Electronics,1782.76,1782.76
2025-09-14,Electronics,1793.36,1793.36
2025-09-15,Electronics,1311.08,1311.08
2025-09-16,Electronics,1432.48,1432.48
2025-09-17,Electronics,1444.02,1444.02
2025-09-18,Electronics,1363.52,1363.52
2025-09-19,Electronics,1436.69,1436.69
2025-09-20,Electronics,1703.64,1703.64
2025-09-21,Electronics,1876.01,1876.01
2025-09-22,Electronics,1414.31,1414.31
2025-09-23,Electronics,1428.95,1428.95
2025-09-24,Electronics,1510.65,1510.65
2025-09-25,Electronics,1435.43,1435.43
2025-09-26,Electronics,1485.15,1485.15
2025-09-27,Electronics,1767.36,1767.36
2025-09-28,Electronics,1802.96,1802.96
2025-09-29,Electronics,1381.57,1381.57
2025-09-30,Electronics,1458.0,1458.0
2025-10-01,Electronics,1537.76,1537.76
2025-10-02,Electronics,1494.75,1494.75
2025-10-03,Electronics,1539.86,1539.86
2025-10-04,Electronics,1818.21,1818.21
2025-10-05,Electronics,1834.04,1834.04
2025-10-06,Electronics,1475.44,1475.44
2025-10-07,Electronics,1543.3,1543.3
2025-10-08,Electronics,1535.93,1535.93
2025-10-09,Electronics,1519.25,1519.25
2025-10-10,Electronics,1563.16,1563.16
2025-10-11,Electronics,1922.1,1922.1
2025-10-12,Electronics,1937.34,1937.34
2025-10-13,Electronics,1621.12,1621.12
2025-10-14,Electronics,1513.36,1513.36
2025-10-15,Electronics,1565.21,1565.21
2025-10-16,Electronics,1656.7,1656.7
2025-10-17,Electronics,1571.83,1571.83
2025-10-18,Electronics,2026.11,2026.11
2025-10-19,Electronics,1954.87,1954.87
2025-10-20,Electronics,1700.37,1700.37
2025-10-21,Electronics,1453.76,1453.76
2025-10-22,Electronics,1526.44,1526.44
2025-10-23,Electronics,1537.04,1537.04
2025-10-24,Electronics,1703.22,1703.22
2025-10-25,Electronics,2057.83,2057.83
2025-10-26,Electronics,2028.51,2028.51
2025-10-27,Electronics,1546.39,1546.39
2025-10-28,Electronics,1650.89,1650.89
2025-10-29,Electronics,1641.62,1641.62
2025-10-30,Electronics,1598.92,1598.92
2025-10-31,Electronics,1556.72,1556.72
2025-11-01,Electronics,2023.21,2023.21
2025-11-02,Electronics,2109.65,2109.65
2025-11-03,Electronics,1681.92,1681.92
2025-11-04,Electronics,1673.3,1673.3
2025-11-05,Electronics,1665.45,1665.45
2025-11-06,Electronics,1574.03,1574.03
2025-11-07,Electronics,1688.67,1688.67
2025-11-08,Electronics,2079.15,2079.15
2025-11-09,Electronics,2150.87,2150.87
2025-11-10,Electronics,1730.26,1730.26
2025-11-11,Electronics,1667.3,1667.3
2025-11-12,Electronics,1651.92,1651.92
2025-11-13,Electronics,1778.34,1778.34
2025-11-14,Electronics,1745.22,1745.22
2025-11-15,Electronics,2152.95,2152.95
2025-11-16,Electronics,1945.04,1945.04
2025-11-17,Electronics,1737.13,1737.13
2025-11-18,Electronics,1783.08,1783.08
2025-11-19,Electronics,1817.83,1817.83
2025-11-20,Electronics,1715.03,1715.03
2025-11-21,Electronics,1722.25,1722.25
2025-11-22,Electronics,2212.29,2212.29
2025-11-23,Electronics,2295.73,2295.73
2025-11-24,Electronics,3337.62,3148.7650000000003
2025-11-25,Electronics,3411.48,3148.7650000000003
2025-11-26,Electronics,3372.76,3148.7650000000003
2025-11-27,Electronics,3454.35,3148.7650000000003
2025-11-28,Electronics,3354.78,3148.7650000000003
2025-11-29,Electronics,4543.98,3148.7650000000003
2025-11-30,Electronics,4504.35,3148.7650000000003
2025-12-01,Electronics,3593.005,3148.7650000000003
2025-12-02,Electronics,2681.66,2681.66
2025-12-03,Electronics,2725.61,2725.61
2025-12-04,Electronics,2561.94,2561.94
2025-12-05,Electronics,2730.65,2730.65
2025-12-06,Electronics,3499.42,3148.7650000000003
2025-12-07,Electronics,3456.79,3148.7650000000003
2025-12-08,Electronics,2774.13,2774.13
2025-12-09,Electronics,2707.49,2707.49
2025-12-10,Electronics,2779.95,2779.95
2025-12-11,Electronics,2672.85,2672.85
2025-12-12,Electronics,2662.38,2662.38
2025-12-13,Electronics,3596.28,3148.7650000000003
2025-12-14,Electronics,3660.2,3148.7650000000003
2025-12-15,Electronics,2769.64,2769.64
2025-12-16,Electronics,2790.6,2790.6
2025-12-17,Electronics,2714.1,2714.1
2025-12-18,Electronics,2668.31,2668.31
2025-12-19,Electronics,2739.44,2739.44
2025-12-20,Electronics,3662.39,3148.7650000000003
2025-12-21,Electronics,3467.19,3148.7650000000003
2025-12-22,Electronics,2738.06,2738.06
2025-12-23,Electronics,2657.59,2657.59
2025-12-24,Electronics,2783.52,2783.52
2025-12-25,Electronics,1953.77,1953.77
2025-12-26,Electronics,1829.67,1829.67
2025-12-27,Electronics,2397.52,2397.52
2025-12-28,Electronics,2505.14,2505.14
2025-12-29,Electronics,1907.2,1907.2
2025-12-30,Electronics,1840.74,1840.74
2025-12-31,Electronics,1838.64,1838.64
2024-01-01,Grocery,1874.37,1874.37
2024-01-02,Grocery,1842.91,1842.91
2024-01-03,Grocery,1994.81,1994.81
2024-01-04,Grocery,1818.49,1818.49
2024-01-05,Grocery,1823.8,1823.8
2024-01-06,Grocery,1996.93,1996.93
2024-01-07,Grocery,2064.04,2064.04
2024-01-08,Grocery,1891.62,1891.62
2024-01-09,Grocery,1929.94,1929.94
2024-01-10,Grocery,1856.18,1856.18
2024-01-11,Grocery,1767.05,1767.05
2024-01-12,Grocery,1891.51,1891.51
2024-01-13,Grocery,2119.14,2119.14
2024-01-14,Grocery,2063.78,2063.78
2024-01-15,Grocery,1867.66,1867.66
2024-01-16,Grocery,1910.29,1910.29
2024-01-17,Grocery,1963.26,1963.26
2024-01-18,Grocery,1873.98,1873.98
2024-01-19,Grocery,1793.27,1793.27
2024-01-20,Grocery,2032.53,2032.53
2024-01-21,Grocery,2056.77,2056.77
2024-01-22,Grocery,1771.35,1771.35
2024-01-23,Grocery,1925.66,1925.66
2024-01-24,Grocery,1833.41,1833.41
2024-01-25,Grocery,1909.8,1909.8
2024-01-26,Grocery,1890.75,1890.75
2024-01-27,Grocery,2047.37,2047.37
2024-01-28,Grocery,2163.18,2163.18
2024-01-29,Grocery,1843.96,1843.96
2024-01-30,Grocery,1836.6,1836.6
2024-01-31,Grocery,1893.73,1893.73
2024-02-01,Grocery,1925.61,1925.61
2024-02-02,Grocery,1874.1,1874.1
2024-02-03,Grocery,2000.8,2000.8
2024-02-04,Grocery,2099.84,2099.84
2024-02-05,Grocery,1906.75,1906.75
2024-02-06,Grocery,1993.56,1993.56
2024-02-07,Grocery,1854.27,1854.27
2024-02-08,Grocery,1878.65,1878.65
2024-02-09,Grocery,1830.06,1830.06
2024-02-10,Grocery,1958.35,1958.35
2024-02-11,Grocery,2049.93,2049.93
2024-02-12,Grocery,1909.18,1909.18
2024-02-13,Grocery,1795.17,1795.17
2024-02-14,Grocery,1813.18,1813.18
2024-02-15,Grocery,1780.75,1780.75
2024-02-16,Grocery,1929.25,1929.25
2024-02-17,Grocery,1991.89,1991.89
2024-02-18,Grocery,2061.68,2061.68
2024-02-19,Grocery,1788.83,1788.83
2024-02-20,Grocery,1842.34,1842.34
2024-02-21,Grocery,1797.31,1797.31
2024-02-22,Grocery,1690.89,1690.89
2024-02-23,Grocery,1833.24,1833.24
2024-02-24,Grocery,2038.41,2038.41
2024-02-25,Grocery,1878.0,1878.0
2024-02-26,Grocery,1808.01,1808.01
2024-02-27,Grocery,1788.98,1788.98
2024-02-28,Grocery,1746.6,1746.6
2024-02-29,Grocery,1792.5,1792.5
2024-03-01,Grocery,1687.38,1687.38
2024-03-02,Grocery,1993.67,1993.67
2024-03-03,Grocery,2045.39,2045.39
2024-03-04,Grocery,1716.11,1716.11
2024-03-05,Grocery,1783.74,1783.74
2024-03-06,Grocery,1868.95,1868.95
2024-03-07,Grocery,1786.46,1786.46
2024-03-08,Grocery,1743.61,1743.61
2024-03-09,Grocery,1891.29,1891.29
2024-03-10,Grocery,1951.58,1951.58
2024-03-11,Grocery,1753.14,1753.14
2024-03-12,Grocery,1794.3,1794.3
2024-03-13,Grocery,1660.42,1660.42
2024-03-14,Grocery,1811.43,1811.43
2024-03-15,Grocery,1717.69,1717.69
2024-03-16,Grocery,1947.68,1947.68
2024-03-17,Grocery,1860.22,1860.22
2024-03-18,Grocery,1648.92,1648.92
2024-03-19,Grocery,1687.61,1687.61
2024-03-20,Grocery,1659.15,1659.15
2024-03-21,Grocery,1688.64,1688.64
2024-03-22,Grocery,1744.66,1744.66
2024-03-23,Grocery,1933.51,1933.51
2024-03-24,Grocery,1874.98,1874.98
2024-03-25,Grocery,1765.885,1765.885
2024-03-26,Grocery,1656.79,1656.79
2024-03-27,Grocery,1713.8,1713.8
2024-03-28,Grocery,1740.79,1740.79
2024-03-29,Grocery,1647.53,1647.53
2024-03-30,Grocery,1817.98,1817.98
2024-03-31,Grocery,1774.03,1774.03
2024-04-01,Grocery,1661.97,1661.97
2024-04-02,Grocery,1701.11,1701.11
2024-04-03,Grocery,1463.45,1463.45
2024-04-04,Grocery,1647.18,1647.18
2024-04-05,Grocery,1592.84,1592.84
2024-04-06,Grocery,1640.27,1640.27
2024-04-07,Grocery,1792.11,1792.11
2024-04-08,Grocery,1602.42,1602.42
2024-04-09,Grocery,1558.025,1558.025
2024-04-10,Grocery,1513.63,1513.63
2024-04-11,Grocery,1717.68,1717.68
2024-04-12,Grocery,1589.94,1589.94
2024-04-13,Grocery,1712.19,1712.19
2024-04-14,Grocery,1817.4,1817.4
2024-04-15,Grocery,1603.87,1603.87
2024-04-16,Grocery,1608.49,1608.49
2024-04-17,Grocery,1622.08,1622.08
2024-04-18,Grocery,1421.75,1421.75
2024-04-19,Grocery,1639.96,1639.96
2024-04-20,Grocery,1663.87,1663.87
2024-04-21,Grocery,1694.94,1694.94
2024-04-22,Grocery,1576.41,1576.41
2024-04-23,Grocery,1472.05,1472.05
2024-04-24,Grocery,1527.61,1527.61
2024-04-25,Grocery,1548.06,1548.06
2024-04-26,Grocery,1493.54,1493.54
2024-04-27,Grocery,1666.13,1666.13
2024-04-28,Grocery,1533.23,1533.23
2024-04-29,Grocery,1405.85,1405.85
2024-04-30,Grocery,1402.17,1402.17
2024-05-01,Grocery,1487.26,1487.26
2024-05-02,Grocery,1683.4,1683.4
2024-05-03,Grocery,1468.45,1468.45
2024-05-04,Grocery,1579.86,1579.86
2024-05-05,Grocery,1578.14,1578.14
2024-05-06,Grocery,1493.38,1493.38
2024-05-07,Grocery,1471.17,1471.17
2024-05-08,Grocery,1353.51,1353.51
2024-05-09,Grocery,1477.34,1477.34
2024-05-10,Grocery,1408.93,1408.93
2024-05-11,Grocery,1591.41,1591.41
2024-05-12,Grocery,1415.83,1415.83
2024-05-13,Grocery,1299.42,1299.42
2024-05-14,Grocery,1422.71,1422.71
2024-05-15,Grocery,1273.09,1273.09
2024-05-16,Grocery,1398.79,1398.79
2024-05-17,Grocery,1390.01,1390.01
2024-05-18,Grocery,1506.48,1506.48
2024-05-19,Grocery,1512.91,1512.91
2024-05-20,Grocery,1368.9,1368.9
2024-05-21,Grocery,1374.33,1374.33
2024-05-22,Grocery,1317.68,1317.68
2024-05-23,Grocery,1335.37,1335.37
2024-05-24,Grocery,1507.13,1507.13
2024-05-25,Grocery,1524.03,1524.03
2024-05-26,Grocery,1486.81,1486.81
2024-05-27,Grocery,1339.31,1339.31
2024-05-28,Grocery,1267.04,1267.04
2024-05-29,Grocery,1319.3,1319.3
2024-05-30,Grocery,1285.93,1285.93
2024-05-31,Grocery,1352.64,1352.64
2024-06-01,Grocery,1362.23,1362.23
2024-06-02,Grocery,1270.13,1270.13
2024-06-03,Grocery,1248.05,1248.05
2024-06-04,Grocery,1318.89,1318.89
2024-06-05,Grocery,1420.1,1420.1
2024-06-06,Grocery,1329.66,1329.66
2024-06-07,Grocery,1205.06,1205.06
2024-06-08,Grocery,1369.13,1369.13
2024-06-09,Grocery,1320.58,1320.58
2024-06-10,Grocery,1239.98,1239.98
2024-06-11,Grocery,1193.32,1193.32
2024-06-12,Grocery,1144.56,1144.56
2024-06-13,Grocery,1266.02,1266.02
2024-06-14,Grocery,1247.31,1247.31
2024-06-15,Grocery,1341.5,1341.5
2024-06-16,Grocery,1368.55,1368.55
2024-06-17,Grocery,1346.77,1346.77
2024-06-18,Grocery,1228.38,1228.38
2024-06-19,Grocery,1195.33,1195.33
2024-06-20,Grocery,1266.78,1266.78
2024-06-21,Grocery,1113.16,1113.16
2024-06-22,Grocery,1371.25,1371.25
2024-06-23,Grocery,1276.3,1276.3
2024-06-24,Grocery,1153.84,1153.84
2024-06-25,Grocery,1206.69,1206.69
2024-06-26,Grocery,1297.79,1297.79
2024-06-27,Grocery,1150.17,1150.17
2024-06-28,Grocery,1249.6,1249.6
2024-06-29,Grocery,1328.19,1328.19
2024-06-30,Grocery,1219.58,1219.58
2024-07-01,Grocery,1240.7,1240.7
2024-07-02,Grocery,1134.12,1134.12
2024-07-03,Grocery,1093.55,1093.55
2024-07-04,Grocery,1132.45,1132.45
2024-07-05,Grocery,1134.59,1134.59
2024-07-06,Grocery,1326.05,1326.05
2024-07-07,Grocery,1244.93,1244.93
2024-07-08,Grocery,1263.31,1263.31
2024-07-09,Grocery,1185.68,1185.68
2024-07-10,Grocery,1128.11,1128.11
2024-07-11,Grocery,1120.08,1120.08
2024-07-12,Grocery,1182.86,1182.86
2024-07-13,Grocery,1159.51,1159.51
2024-07-14,Grocery,1149.84,1149.84
2024-07-15,Grocery,1113.86,1113.86
2024-07-16,Grocery,1204.21,1204.21
2024-07-17,Grocery,1176.76,1176.76
2024-07-18,Grocery,1167.01,1167.01
2024-07-19,Grocery,1152.68,1152.68
2024-07-20,Grocery,1147.3,1147.3
2024-07-21,Grocery,1258.45,1258.45
2024-07-22,Grocery,1059.09,1059.09
2024-07-23,Grocery,1215.95,1215.95
2024-07-24,Grocery,1165.69,1165.69
2024-07-25,Grocery,1161.29,1161.29
2024-07-26,Grocery,1191.2,1191.2
2024-07-27,Grocery,1299.97,1299.97
2024-07-28,Grocery,1295.41,1295.41
2024-07-29,Grocery,1190.56,1190.56
2024-07-30,Grocery,1135.37,1135.37
2024-07-31,Grocery,1091.73,1091.73
2024-08-01,Grocery,1193.58,1193.58
2024-08-02,Grocery,1261.23,1261.23
2024-08-03,Grocery,1349.9,1349.9
2024-08-04,Grocery,1278.07,1278.07
2024-08-05,Grocery,1215.91,1215.91
2024-08-06,Grocery,1154.56,1154.56
2024-08-07,Grocery,1205.93,1205.93
2024-08-08,Grocery,1148.4,1148.4
2024-08-09,Grocery,1195.41,1195.41
2024-08-10,Grocery,1423.83,1423.83
2024-08-11,Grocery,1352.56,1352.56
2024-08-12,Grocery,1283.86,1283.86
2024-08-13,Grocery,1220.9,1220.9
2024-08-14,Grocery,1157.94,1157.94
2024-08-15,Grocery,1199.47,1199.47
2024-08-16,Grocery,1238.09,1238.09
2024-08-17,Grocery,1313.01,1313.01
2024-08-18,Grocery,1387.93,1387.93
2024-08-19,Grocery,1180.77,1180.77
2024-08-20,Grocery,1298.65,1298.65
2024-08-21,Grocery,1278.48,1278.48
2024-08-22,Grocery,1156.86,1156.86
2024-08-23,Grocery,1262.31,1262.31
2024-08-24,Grocery,1335.89,1335.89
2024-08-25,Grocery,1414.53,1414.53
2024-08-26,Grocery,1206.23,1206.23
2024-08-27,Grocery,1261.05,1261.05
2024-08-28,Grocery,1279.12,1279.12
2024-08-29,Grocery,1085.22,1085.22
2024-08-30,Grocery,1141.8,1141.8
2024-08-31,Grocery,1387.58,1387.58
2024-09-01,Grocery,1377.07,1377.07
2024-09-02,Grocery,1328.59,1328.59
2024-09-03,Grocery,1285.71,1285.71
2024-09-04,Grocery,1200.49,1200.49
2024-09-05,Grocery,1301.11,1301.11
2024-09-06,Grocery,1241.14,1241.14
2024-09-07,Grocery,1401.32,1401.32
2024-09-08,Grocery,1389.93,1389.93
2024-09-09,Grocery,1321.8,1321.8
2024-09-10,Grocery,1220.63,1220.63
2024-09-11,Grocery,1243.85,1243.85
2024-09-12,Grocery,1182.81,1182.81
2024-09-13,Grocery,1450.17,1450.17
2024-09-14,Grocery,1394.49,1394.49
2024-09-15,Grocery,1408.51,1408.51
2024-09-16,Grocery,1268.45,1268.45
2024-09-17,Grocery,1304.61,1304.61
2024-09-18,Grocery,1322.56,1322.56
2024-09-19,Grocery,1391.4,1391.4
2024-09-20,Grocery,1370.79,1370.79
2024-09-21,Grocery,1517.02,1517.02
2024-09-22,Grocery,1468.25,1468.25
2024-09-23,Grocery,1373.31,1373.31
2024-09-24,Grocery,1456.69,1456.69
2024-09-25,Grocery,1388.25,1388.25
2024-09-26,Grocery,1413.99,1413.99
2024-09-27,Grocery,1279.94,1279.94
2024-09-28,Grocery,1574.2,1574.2
2024-09-29,Grocery,1565.44,1565.44
2024-09-30,Grocery,1413.37,1413.37
2024-10-01,Grocery,1261.3,1261.3
2024-10-02,Grocery,1434.07,1434.07
2024-10-03,Grocery,1431.35,1431.35
2024-10-04,Grocery,1450.0,1450.0
2024-10-05,Grocery,1553.09,1553.09
2024-10-06,Grocery,1610.37,1610.37
2024-10-07,Grocery,1506.01,1506.01
2024-10-08,Grocery,1472.97,1472.97
2024-10-09,Grocery,1459.13,1459.13
2024-10-10,Grocery,1470.44,1470.44
2024-10-11,Grocery,1466.43,1466.43
2024-10-12,Grocery,1642.66,1642.66
2024-10-13,Grocery,1604.37,1604.37
2024-10-14,Grocery,1389.86,1389.86
2024-10-15,Grocery,1597.23,1597.23
2024-10-16,Grocery,1417.0,1417.0
2024-10-17,Grocery,1521.87,1521.87
2024-10-18,Grocery,1457.26,1457.26
2024-10-19,Grocery,1673.46,1673.46
2024-10-20,Grocery,1639.98,1639.98
2024-10-21,Grocery,1552.73,1552.73
2024-10-22,Grocery,1511.45,1511.45
2024-10-23,Grocery,1490.71,1490.71
2024-10-24,Grocery,1593.66,1593.66
2024-10-25,Grocery,1661.75,1661.75
2024-10-26,Grocery,1762.1,1762.1
2024-10-27,Grocery,1755.09,1755.09
2024-10-28,Grocery,1538.27,1538.27
2024-10-29,Grocery,1602.97,1602.97
2024-10-30,Grocery,1641.29,1641.29
2024-10-31,Grocery,1581.96,1581.96
2024-11-01,Grocery,1681.52,1681.52
2024-11-02,Grocery,1789.1,1789.1
2024-11-03,Grocery,1819.85,1819.85
2024-11-04,Grocery,1617.12,1617.12
2024-11-05,Grocery,1623.98,1623.98
2024-11-06,Grocery,1672.98,1672.98
2024-11-07,Grocery,1689.22,1689.22
2024-11-08,Grocery,1693.28,1693.28
2024-11-09,Grocery,1779.57,1779.57
2024-11-10,Grocery,1803.44,1803.44
2024-11-11,Grocery,1689.95,1689.95
2024-11-12,Grocery,1585.98,1585.98
2024-11-13,Grocery,1766.23,1766.23
2024-11-14,Grocery,1728.63,1728.63
2024-11-15,Grocery,1718.13,1718.13
2024-11-16,Grocery,1844.97,1844.97
2024-11-17,Grocery,1943.59,1943.59
2024-11-18,Grocery,1717.26,1717.26
2024-11-19,Grocery,1853.52,1853.52
2024-11-20,Grocery,1768.94,1768.94
2024-11-21,Grocery,1661.67,1661.67
2024-11-22,Grocery,1800.52,1800.52
2024-11-23,Grocery,1900.89,1900.89
2024-11-24,Grocery,4158.85,3446.7275
2024-11-25,Grocery,3812.36,3446.7275
2024-11-26,Grocery,3830.87,3446.7275
2024-11-27,Grocery,3865.53,3446.7275
2024-11-28,Grocery,3907.7,3446.7275
2024-11-29,Grocery,3900.62,3446.7275
2024-11-30,Grocery,4223.25,3446.7275
2024-12-01,Grocery,3048.25,3048.25
2024-12-02,Grocery,2810.23,2810.23
2024-12-03,Grocery,2888.15,2888.15
2024-12-04,Grocery,2926.38,2926.38
2024-12-05,Grocery,2989.95,2989.95
2024-12-06,Grocery,2808.69,2808.69
2024-12-07,Grocery,3184.87,3184.87
2024-12-08,Grocery,3036.035,3036.035
2024-12-09,Grocery,2887.2,2887.2
2024-12-10,Grocery,2926.63,2926.63
2024-12-11,Grocery,2910.36,2910.36
2024-12-12,Grocery,2916.0,2916.0
2024-12-13,Grocery,2899.81,2899.81
2024-12-14,Grocery,3256.74,3256.74
2024-12-15,Grocery,3303.28,3303.28
2024-12-16,Grocery,3055.65,3055.65
2024-12-17,Grocery,2932.15,2932.15
2024-12-18,Grocery,2906.36,2906.36
2024-12-19,Grocery,2959.62,2959.62
2024-12-20,Grocery,2930.87,2930.87
2024-12-21,Grocery,3340.09,3340.09
2024-12-22,Grocery,3170.715,3170.715
2024-12-23,Grocery,3001.34,3001.34
2024-12-24,Grocery,2921.26,2921.26
2024-12-25,Grocery,1883.81,1883.81
2024-12-26,Grocery,1919.26,1919.26
2024-12-27,Grocery,2002.44,2002.44
2024-12-28,Grocery,2056.37,2056.37
2024-12-29,Grocery,2123.05,2123.05
2024-12-30,Grocery,1794.05,1794.05
2024-12-31,Grocery,1848.77,1848.77
2025-01-01,Grocery,1872.52,1872.52
2025-01-02,Grocery,1893.83,1893.83
2025-01-03,Grocery,1951.88,1951.88
2025-01-04,Grocery,2151.88,2151.88
2025-01-05,Grocery,2019.7,2019.7
2025-01-06,Grocery,1963.94,1963.94
2025-01-07,Grocery,1867.08,1867.08
2025-01-08,Grocery,2045.84,2045.84
2025-01-09,Grocery,1956.13,1956.13
2025-01-10,Grocery,1948.02,1948.02
2025-01-11,Grocery,2116.53,2116.53
2025-01-12,Grocery,2126.56,2126.56
2025-01-13,Grocery,1942.9,1942.9
2025-01-14,Grocery,1902.38,1902.38
2025-01-15,Grocery,1989.59,1989.59
2025-01-16,Grocery,1961.86,1961.86
2025-01-17,Grocery,1991.38,1991.38
2025-01-18,Grocery,2130.84,2130.84
2025-01-19,Grocery,2175.87,2175.87
2025-01-20,Grocery,1902.61,1902.61
2025-01-21,Grocery,2162.19,2162.19
2025-01-22,Grocery,1905.95,1905.95
2025-01-23,Grocery,1921.9,1921.9
2025-01-24,Grocery,2006.37,2006.37
2025-01-25,Grocery,2209.91,2209.91
2025-01-26,Grocery,2087.91,2087.91
2025-01-27,Grocery,1848.14,1848.14
2025-01-28,Grocery,1863.56,1863.56
2025-01-29,Grocery,1887.26,1887.26
2025-01-30,Grocery,1899.09,1899.09
2025-01-31,Grocery,1935.5,1935.5
2025-02-01,Grocery,2193.14,2193.14
2025-02-02,Grocery,2195.01,2195.01
2025-02-03,Grocery,1905.65,1905.65
2025-02-04,Grocery,1973.44,1973.44
2025-02-05,Grocery,1992.64,1992.64
2025-02-06,Grocery,2022.52,2022.52
2025-02-07,Grocery,1927.15,1927.15
2025-02-08,Grocery,2076.26,2076.26
2025-02-09,Grocery,2163.84,2163.84
2025-02-10,Grocery,2022.28,2022.28
2025-02-11,Grocery,1897.93,1897.93
2025-02-12,Grocery,2044.22,2044.22
2025-02-13,Grocery,2028.25,2028.25
2025-02-14,Grocery,1907.07,1907.07
2025-02-15,Grocery,2010.56,2010.56
2025-02-16,Grocery,2066.1,2066.1
2025-02-17,Grocery,1894.23,1894.23
2025-02-18,Grocery,1944.55,1944.55
2025-02-19,Grocery,1809.63,1809.63
2025-02-20,Grocery,2052.83,2052.83
2025-02-21,Grocery,2044.41,2044.41
2025-02-22,Grocery,2039.62,2039.62
2025-02-23,Grocery,1967.8,1967.8
2025-02-24,Grocery,1884.26,1884.26
2025-02-25,Grocery,1916.49,1916.49
2025-02-26,Grocery,1968.35,1968.35
2025-02-27,Grocery,1926.72,1926.72
2025-02-28,Grocery,1868.25,1868.25
2025-03-01,Grocery,1938.1,1938.1
2025-03-02,Grocery,2082.6,2082.6
2025-03-03,Grocery,1919.45,1919.45
2025-03-04,Grocery,1846.27,1846.27
2025-03-05,Grocery,1877.29,1877.29
2025-03-06,Grocery,1868.84,1868.84
2025-03-07,Grocery,1837.79,1837.79
2025-03-08,Grocery,1955.29,1955.29
2025-03-09,Grocery,2040.33,2040.33
2025-03-10,Grocery,1754.1,1754.1
2025-03-11,Grocery,1918.73,1918.73
2025-03-12,Grocery,1776.09,1776.09
2025-03-13,Grocery,1854.85,1854.85
2025-03-14,Grocery,1776.68,1776.68
2025-03-15,Grocery,2011.64,2011.64
2025-03-16,Grocery,1970.81,1970.81
2025-03-17,Grocery,1837.73,1837.73
2025-03-18,Grocery,1753.28,1753.28
2025-03-19,Grocery,1697.79,1697.79
2025-03-20,Grocery,1773.56,1773.56
2025-03-21,Grocery,1764.11,1764.11
2025-03-22,Grocery,1859.17,1859.17
2025-03-23,Grocery,1902.1,1902.1
2025-03-24,Grocery,1668.73,1668.73
2025-03-25,Grocery,1770.55,1770.55
2025-03-26,Grocery,1735.73,1735.73
2025-03-27,Grocery,1753.48,1753.48
2025-03-28,Grocery,1903.15,1903.15
2025-03-29,Grocery,1916.36,1916.36
2025-03-30,Grocery,1922.99,1922.99
2025-03-31,Grocery,1767.53,1767.53
2025-04-01,Grocery,1715.76,1715.76
2025-04-02,Grocery,1682.82,1682.82
2025-04-03,Grocery,1765.1,1765.1
2025-04-04,Grocery,1768.25,1768.25
2025-04-05,Grocery,1686.88,1686.88
2025-04-06,Grocery,1845.54,1845.54
2025-04-07,Grocery,1668.18,1668.18
2025-04-08,Grocery,1648.64,1648.64
2025-04-09,Grocery,1750.95,1750.95
2025-04-10,Grocery,1638.25,1638.25
2025-04-11,Grocery,1716.02,1716.02
2025-04-12,Grocery,1782.39,1782.39
2025-04-13,Grocery,1783.71,1783.71
2025-04-14,Grocery,1689.4,1689.4
